## Copyright (c) Qualcomm Technologies, Inc. and/or its subsidiaries.
## SPDX-License-Identifier: BSD-3-Clause-Clear
35,0,253681687897365,0.078936,-9.76235,-1.90463,0,0,0
16,0,253681687897365,-0.001216,-0.010032,-0.000836,0,0,0
35,1,253681697003468,0.078936,-9.75757,-1.90403,0,0,0
16,1,253681697003468,-0.001216,-0.010336,-0.001368,0,0,0
35,0,253681697003468,0.078936,-9.75757,-1.90403,0,0,0
16,0,253681697003468,-0.001216,-0.010336,-0.001368,0,0,0
35,1,253681706107708,0.085514,-9.75757,-1.89865,0,0,0
16,1,253681706107708,-0.001292,-0.01178,-0.001368,0,0,0
35,0,253681706107708,0.085514,-9.75757,-1.89865,0,0,0
16,0,253681706107708,-0.001292,-0.01178,-0.001368,0,0,0
35,1,253681715210200,0.07475,-9.76175,-1.9124,0,0,0
16,1,253681715210200,-0.000304,-0.00988,-0.000608,0,0,0
35,0,253681715210200,0.07475,-9.76175,-1.9124,0,0,0
16,0,253681715210200,-0.000304,-0.00988,-0.000608,0,0,0
35,1,253681724311054,0.075946,-9.75577,-1.90403,0,0,0
16,1,253681724311054,-0.00114,-0.009804,-0.000456,0,0,0
35,0,253681724311054,0.075946,-9.75577,-1.90403,0,0,0
16,0,253681724311054,-0.00114,-0.009804,-0.000456,0,0,0
35,1,253681733410372,0.07475,-9.75458,-1.90583,0,0,0
16,1,253681733410372,-0.001064,-0.010336,-0.000912,0,0,0
35,0,253681733410372,0.07475,-9.75458,-1.90583,0,0,0
16,0,253681733410372,-0.001064,-0.010336,-0.000912,0,0,0
35,1,253681742508250,0.069368,-9.76414,-1.913,0,0,0
16,1,253681742508250,-0.000228,-0.010336,-0.000684,0,0,0
35,0,253681742508250,0.069368,-9.76414,-1.913,0,0,0
16,0,253681742508250,-0.000228,-0.010336,-0.000684,0,0,0
35,1,253681751604779,0.075946,-9.76893,-1.90642,0,0,0
16,1,253681751604779,-0.00038,-0.008816,-0.000988,0,0,0
35,0,253681751604779,0.075946,-9.76893,-1.90642,0,0,0
16,0,253681751604779,-0.00038,-0.008816,-0.000988,0,0,0
16,1,253681760700769,-0.000152,-0.008816,-0.001292,0,0,0
35,0,253681760700769,0.084318,-9.76414,-1.91001,0,0,0
16,0,253681760700769,-0.000152,-0.008816,-0.001292,0,0,0
35,1,253681760700769,0.084318,-9.76414,-1.91001,0,0,0
35,0,253681769797708,0.069368,-9.77012,-1.89925,0,0,0
16,1,253681769797708,-0.000608,-0.010032,-0.000152,0,0,0
16,0,253681769797708,-0.000608,-0.010032,-0.000152,0,0,0
35,1,253681769797708,0.069368,-9.77012,-1.89925,0,0,0
35,0,253681778895537,0.078338,-9.76414,-1.90224,0,0,0
16,1,253681778895537,-0.000228,-0.010412,-0.001064,0,0,0
16,0,253681778895537,-0.000228,-0.010412,-0.001064,0,0,0
35,1,253681778895537,0.078338,-9.76414,-1.90224,0,0,0
35,0,253681787994201,0.070564,-9.76295,-1.90642,0,0,0
16,1,253681787994201,-0.000608,-0.01026,-0.001368,0,0,0
16,0,253681787994201,-0.000608,-0.01026,-0.001368,0,0,0
35,1,253681787994201,0.070564,-9.76295,-1.90642,0,0,0
35,0,253681797093647,0.080132,-9.77012,-1.89865,0,0,0
16,1,253681797093647,-0.000304,-0.009804,-0.001596,0,0,0
16,0,253681797093647,-0.000304,-0.009804,-0.001596,0,0,0
35,1,253681797093647,0.080132,-9.77012,-1.89865,0,0,0
35,0,253681806193826,0.079534,-9.76414,-1.89327,0,0,0
16,1,253681806193826,-0.000912,-0.010564,-0.001596,0,0,0
16,0,253681806193826,-0.000912,-0.010564,-0.001596,0,0,0
35,1,253681806193826,0.079534,-9.76414,-1.89327,0,0,0
35,0,253681815294692,0.068172,-9.76115,-1.90284,0,0,0
16,1,253681815294692,-0.001064,-0.01026,-0.001748,0,0,0
16,0,253681815294692,-0.001064,-0.01026,-0.001748,0,0,0
35,1,253681815294692,0.068172,-9.76115,-1.90284,0,0,0
